KIMBER,Bimbo,Cemex,Inbursa,Alfa,ICA,Elektra
41.43,34.53,14.09,35.96,31.23,38.47,522.76
41.67,35.04,14.37003,35.79,31.4,40.29,526.28
41.99,35.39,14.59998,35.79,31.77,40.63,521.18
42.46,35.27,14.81002,35.85,30.86,40.06,524.57
43.43,35.5,15.10995,35.93,31.15,40.12,535.44
42.49,35.3,14.94003,35.77,32.05,40.48,530.47
42.72,36.18,15.03997,35.77,32.01,41.27,539.46
42.22,36.1,14.90001,35.94,31.82,40.84,532.73
41.97,35.61,15.01001,36.02,31.92,40.78,512.2
39.32,34.49,15.45001,34.55,30.64,40.48,497.16
39.32,34.49,15.45001,34.55,30.64,40.48,497.16
39.47,34.27,14.96999,33.4,29.92,38.95,495.35
39.35,35.3,15.23001,34.34,31.09,40.22,498.99
39.66,35.21,15.14002,33.45,30.85,40.9,499.24
39.77,36.6,15.10995,33.5,29.83,41.69,491.49
40.64,38.01,15.01996,34.48,29.06,42.05,496.82
41.05,38.59,15.12996,34.55,29.67,41.86,491.49
43.11,39.49,15.03002,36.03,30.16,41.21,486.65
43.11,39.49,15.03002,36.03,30.16,41.21,486.65
43.11,39.49,15.03002,36.03,30.16,41.21,486.65
42.66,39.22,15.16003,36.5,29.86,40.43,486.94
42.7,39.16,15.07004,37.16,30.25,40.71,492.19
41.56,39.31,14.53,36.85,30.78,39.72,495.35
40.22,38.93,14.39004,35.47,30.68,39.52,489.97
40.94,38.89,15.14002,34.34,30.56,39.67,488.78
42.07,39.77,15.38003,35.04,30.34,39.88,486.65
41.75,40.18,15.25002,36.8,30.38,39.71,497.74
42.6,40.53,15.07004,36.36,30.95,40.37,513.31
42.28,40.48,15.03002,37.12,30.98,40.73,517.75
41.83,38.92,14.81997,36.28,30.97,39.93,510.26
42.55,38.55,14.15003,35.21,30.29,37.49,515.34
42.27,39.67,14.33001,36.5,30.47,37.78,519.43
41.87,40.31,14.09,36.02,29.88,36.91,499.89
43.76,40.1,13.67002,36.1,29.41,36.75,496.77
43.7,40.59,13.95999,36.29,30.41,36.83,491.31
42.58,41.89,13.89001,35.2,29.78,36.75,486.62
42.58,41.43,13.71004,35.41,29.44,36.19,489.5
42.2,40.71,13.71999,33.82,28.48,34.56,501.7
41.83,41.63,13.78997,35.65,28.82,35.41,510.29
41.99,40.16,14.06004,35.52,28.1,33.87,514.5
42.17,41,13.69003,36.72,28.31,32.59,517.17
42.12,39.51,13.69003,35.58,28.2,33.57,523.28
42.12,39.51,13.69003,35.58,28.2,33.57,523.28
41.47,39.35,13.85,34.56,28.24,34.18,524.75
41.99,39.19,14.39999,34.53,28.51,34.5,534.94
41.88,38.3,14.48998,33.78,28.5,34,539.13
41.29,39.44,14.46997,34.69,29.11,33.1,536.52
40.71,38.85,14.2,34.05,29.52,33.31,533.25
40.93,38.86,13.95999,33.99,29.11,33.22,543.11
40.78,38.16,14.50999,32.51,28.53,33.82,546.25
40.18,37.49,14.42995,32.74,28.21,33.8,544.61
40.05,38.4,14.70002,33.23,28.05,34.44,523.1
41.02,38.04,15.14002,33.31,28.63,33.47,513.34
40.49,37.58,15.14002,32.31,29.02,33.48,502.63
40.73,37.55,15.21995,31.67,29.31,33.03,495.71
40.61,36.28,14.88,30.1,28.09,30.41,476.79
41.19,37.21,14.59003,30.54,27.41,28.02,460.66
40.66,36.69,14.26998,29.38,26.94,25.76,446.55
42.02,36.99,14.22996,27.31,28.26,26.01,450.57
41.69,36.24,14.35002,27.53,28.82,25.24,447
41.68,36.01,14.2,27.89,28.85,25.39,447.2
40.89,37.62,14.30005,27.7,29.29,24.75,452.78
42.08,36.91,14.37003,28.45,29.36,23.64,466.97
42.14,37.48,14.79001,28.7,29.08,25.1,474.21
43.69,37.83,14.92997,29.32,30.16,23.15,471.47
42.49,37.6,14.30005,28.44,29.37,23.18,484.96
42.62,37.69,13.93998,29.2,28.7,23.25,481.39
41.11,37.03,13.69998,29.34,28.71,22.75,465.48
41.45,37.13,13.89001,29.58,29.66,22.7,461.05
40.9,36.88,13.98,28.41,29.41,22.7,474.13
42.55,38.22,14.13997,28.67,30.2,23.28,495.22
42.46,37.51,13.49004,27.65,30.15,22.92,481.73
42.57,37.22,13.23997,27.35,29.59,22.02,489.36
42.52,37.32,13.43996,27.64,29.62,21.92,493.12
41.64,36.48,13.32001,27.84,29.14,21.51,480.99
42.24,36.51,13.21996,28.4,28.81,21.2,488.37
41.67,35.9,13.56997,29,28.9,21.67,479.33
41.1,35.02,13.82999,27.71,28.17,21.9,461.69
38.57,34.12,13.32001,26.29,27.12,21.99,423.99
41.64,35.57,13.14003,27.76,28.66,23.59,426.28
40.26,34.64,12.79998,27.09,27.95,23.02,420.08
40.03,34.68,13.23997,26.32,28.97,22.24,430.23
40.13,35.82,13.69998,26.9,30.57,23.67,436.36
39.94,37.46,13.80003,27.38,30.53,24.12,432.89
41.87,39.25,13.76001,28.62,31.24,24.47,428.95
43.01,40.34,13.91002,29.84,31.17,25.28,438.78
43.36,39.27,13.51005,29.98,30.7,24.35,444.76
43.92,40.35,13.52,30.49,31.07,25.12,451.97
43.92,41.05,13.69003,31.16,31.28,25.63,453.54
43.8,39.44,13.60999,31.17,30.87,24.98,458.8
42.02,39.89,13.43996,30.9,31.07,23.75,465.67
42.65,39.9,13.56997,30.81,31.74,23.35,473.72
42.91,38.63,13.60004,30.26,31.44,23.45,479.66
42.59,39.5,14.22001,30.67,31.36,23.94,482.86
41.44,40.49,14.50004,29.92,31.47,24.7,480.64
43.01,41.5,14.28999,29.34,32.25,25.5,473.21
41.37,39.83,13.96995,28.9,31.99,24.89,461.93
42.74,41.63,14.09995,29.89,32.65,24.45,464.78
42.07,41.43,14.22001,30.04,32.38,23.95,468.35
41.15,40.78,14.26003,29.18,32.15,23.3,462
41.52,39.98,14.39999,30.35,31.52,23.96,459.74
42.18,41.31,14.33996,30.94,33.17,24.48,467.03
41.81,42.55,14.37003,30.83,33.26,25.1,459.28
41.93,42.75,14.57997,30.41,32.91,24.25,464.99
41.63,43.74,14.77995,30.17,32.58,23.8,464.49
41.51,42.86,14.54006,29.66,32.14,24.4,462.88
41.03,42.99,14.50004,29.56,32.13,26.19,467.24
42,43.2,14.72003,29.95,32.79,26.99,462.88
42.83,45.43,15.23996,30.4,34.07,27.23,471.63
43.4,45.62,15.12996,30.97,35.06,27.65,482.9
43.04,45.43,15.27003,30.92,34.86,27.02,486.28
42.78,44.74,15.27998,30.58,36.16,27.54,495.05
41.59,45.13,15.10995,30.46,37.05,28.69,491.26
42.28,45.49,15.47002,30.69,37.33,29.08,500.88
41.84,45.8,15.36997,30.78,37.49,29.18,510.95
41.97,44.61,15.40004,30.71,35.89,29.71,508.86
42.62,44.31,15.78995,30.9,35.91,29.78,489.95
42.66,44.29,15.86999,31.83,36.87,30.42,482.47
41.58,43.45,15.53005,31.63,37.41,29.27,476.17
40.94,42.71,15.58001,31.22,37.16,29.11,470.39
41.2,41.03,15.80996,29.96,36.56,28.29,474.62
40.91,40.94,15.89,30.05,37.1,29.66,462.95
40.31,39.75,15.84003,29.72,36.1,29.34,461.6
39.48,40.02,15.91001,30.09,35.71,28.68,448.42
38.96,40.01,15.78,30.01,35.56,29.02,444.45
37.53,38.63,15.40004,29.01,34.59,27.87,439.39
37.56,37.35,14.94003,28.11,33.65,26.82,427.21
36.58,37.11,14.88995,27.14,32.44,27.05,417.97
35.74,37.1,14.92997,27.27,33.52,27.64,423.31
37.86,38.85,15.16998,28.48,33.75,27.45,436.35
38.09,39.02,15.45996,29.68,34.1,27.88,436.54
36.67,38.5,15.07004,29.66,33.55,27.5,424.17
38.2,39.89,14.88,30.06,35.01,27.06,421.01
37.26,39.11,14.88,29.35,34.86,26.65,420.89
38.08,38.59,15.03002,29.87,35.99,26.67,425.46
39.77,41.56,15.07004,30.68,36.98,28.13,435.77
40.72,42.92,15.36002,31.09,39.09,28.87,455.51
40.42,42.99,15.38003,31.27,37.75,28.64,454.2
38.84,41.77,15.08994,30.15,36.9,27.74,438.81
37.74,41.89,15.18004,30.87,38.02,28.12,441.72
37.74,41.89,15.18004,30.87,38.02,28.12,441.72
38.03,41.9,14.92002,30.16,37.91,27.7,446.29
39.25,42.71,15.16003,31.17,38.32,29,450.92
40.08,42.33,15.36997,31.36,37.15,28.85,442.17
38.91,40.65,15.21995,30.55,36.69,28.75,436.06
39.86,41.53,15.05998,30.69,37,28.73,429.89
41.18,40.57,14.76005,30.83,36.8,29.16,438.41
40.09,42.05,14.88995,31.87,37.92,29.71,439.98
39.7,41.14,14.79001,31.31,36.84,29.91,434.46
38.86,41.06,14.88,30.83,36.67,29.01,432.76
38.11,40.69,14.66001,29.99,35.28,27.92,417.32
38.59,41.76,15.07999,31.03,36.84,28.63,429.26
38.46,42.22,15.01001,32.5,37.32,28.26,433.01
38.47,42.07,14.88,32.76,36.5,28.95,426.42
38.55,41.79,14.92002,32.52,36.48,29.09,431.22
37.78,41.03,14.61004,32.82,35.8,28.82,425.31
37.49,40.59,14.24002,32.39,34.99,28.04,415.94
37.42,39.76,14.15998,32.28,34.99,28.06,410.78
38.71,40.59,14.31,32.97,36.01,28.69,418.84
38.93,42.38,14.06999,33.51,36.05,29.53,423.82
39.12,42.67,14.04998,34.45,36.02,29.53,415.99
37.49,41.48,13.80998,33.06,35.65,28.96,410.03
37.65,41.53,13.71004,33.1,34.94,28.56,413.04
37.87,40.61,13.58998,32.96,34.06,28.42,418.62
38.74,41,13.87,33.32,34.29,28.08,414.91
39.31,40.91,13.74,32.51,33.69,26.68,414.89
40.43,41.92,13.91002,33.6,34.1,26.35,427.11
40.18,41.47,13.71004,33.16,34,24.93,427.48
40.03,42.86,14.24997,32.22,32.82,24.53,423.62
40.13,43.14,14.42995,33.62,34.39,24.82,438.78
40.37,44,14.26998,34.12,35.9,25.19,451.56
39.99,44.14,14.18994,33.73,35.62,25.18,445.08
39.98,43.57,13.75006,33.71,36.15,24.96,439.37
39.67,43.83,13.86005,33.61,35.78,24.77,440.12
40.36,43.42,13.75006,32.5,35.42,24.31,445.95
40.36,43.32,13.91002,32.73,35.08,24.05,443.6
39.18,42.52,13.49999,32.23,34.42,23.83,434.31
39.34,43.17,13.45002,32.43,34.64,23.7,430.02
37.89,42.57,13.38999,31.75,34.38,23.09,426.5
37.76,41.53,13.67997,31.22,34.64,23.44,422.79
37.31,40.6,13.75006,30.7,33.93,23.23,423.36
37,40.93,13.58998,31.58,34.2,23.31,430.84
36.66,41.94,13.78002,31.87,35.65,23.18,441.47
37.92,42.43,14.02002,32.75,35.77,23.9,445.86
38.3,42.51,14.11996,32.71,37.06,24.37,457.07
38.3,42.51,14.01499,32.71,37.06,24.37,457.07
38.33,41.71,13.91002,32.98,36.92,24.49,460.36
38.33,40.57,13.93003,32.32,36.8,23.97,460.69
38.05,40.76,14.13997,32.98,36.52,23.6,496.2
38.51,40.75,13.85,33.27,37.7,23.77,509.73
37.58,40.68,13.96995,32.79,36.58,23.71,539.38
36.83,41.4,14.24002,32.98,36.09,23.32,498.87
38.2,40.4,14.31,34.29,37.93,23.8,458.96
38.11,40.83,14.37003,34.05,38.4,24.11,479.42
38.94,40.8,14.44996,34.62,38.42,24.81,470.41
38.93,41.06,14.46002,34.05,38.78,24.83,464.53
38.7,40.24,14.26003,34.12,38.58,24.69,478.93
38.75,40.61,14.55996,34.63,38.92,25.31,500.12
39.04,40.56,14.42,34.19,38.87,25.34,499.21
38.44,40.94,14.88995,33.89,38.76,25.79,491.33
38.63,41.06,14.90996,33.99,38.95,25.59,482.21
38.57,40.48,14.99,34.59,38.82,25.78,478.07
38.19,39.67,14.90996,34.55,37.54,25.89,481.66
38.19,39.67,14.90996,34.55,37.54,25.89,481.66
37.8,38.56,14.79001,34.2,36.86,25.16,477.52
36.87,38.12,14.72003,34.29,36.58,24.81,470.4
36.97,38,14.74004,34.06,36.41,25,459.55
37.35,38.5,15.14997,34.68,36.62,25.52,461.65
36.84,38.67,14.96004,34.6,37.48,25.4,456.6
36.71,38.55,15.16998,34.34,37.69,26.21,456.34
36.71,38.69,15.16003,35.86,37.86,26.92,458.28
36.9,39.04,15.25002,35.67,38.02,27.48,461.53
36.9,39.04,15.25002,35.67,38.02,27.48,461.53
36.76,39.21,15.25002,35.7,37.96,27.39,454.29
36.77,39.61,15.34996,36.03,37.77,27.31,452.55
36.96,40.42,15.33006,37.02,37.51,27.07,450.65
37.08,40.2,15.34001,36.93,36.62,26.95,444.47
37.08,40.2,15.34001,36.93,36.62,26.95,444.47
36.49,38.96,15.10995,35.92,36.46,26.86,434.17
36.71,38.59,15.1,35.46,36.98,26.75,424.5
35.71,38.63,15.16998,34.5,36.38,26.88,420.64
36.11,38.19,15.16998,35.65,36.16,26.84,431.85
35.73,37.05,15.38003,34.69,35.98,26.45,424.24
36,36.26,15.89,34.55,35.79,26.04,423.11
37.51,36.68,16.28998,35.76,37.43,26.97,428.56
37.39,36.66,15.82002,34.94,37.41,26.48,424.76
37.1,36.85,16.33,35.17,38.16,26.76,419.29
37.11,36.93,16.72002,35.37,37.5,27.18,429.83
36.75,36.96,16.46,35.15,37.73,26.87,438.35
36.4,36.16,16.48001,34.88,36.87,26.58,434.82
36.32,36.26,16.59001,34.81,37.2,26.45,434.42
36.03,35.21,17.00005,34.62,37.63,26.08,435.78
36.08,34.79,17.18003,35.22,37.36,26.18,430.3
35.24,34.77,16.92996,34.4,36.44,26.05,429.32
34.18,34.57,16.65999,33.18,36.24,25.44,420.61
33.55,35.28,16.59996,33.18,36.21,25.88,417.42
33,34.31,16.72997,32.83,36.5,25.94,417.97
33.02,34.12,16.68,32.91,37.18,25.94,411.74
33.01,35.45,16.65004,33.26,37.51,26.02,414.38
34.1,35.53,16.52998,33.35,37.7,25.83,408.31
34.1,35.53,16.52998,33.35,37.7,25.83,408.31
33.15,34.53,16.46,32.92,37.15,25.42,407.57
32.01,34.62,16.76004,32.9,36.35,24.78,405.07
32.99,35.3,17.09999,32.83,36.85,25.04,406.92
32.53,35.4,17.09004,32.89,36.48,25.71,402.89
33.21,34.28,16.83002,32.45,36.8,25.1,400.28
33.47,35.17,17.05997,32.48,37.38,24.8,412.43
34.21,35.5,17.18003,31.78,36.81,25.08,413.33
33.61,35.04,17.11005,32,34.34,24.94,418.44
33.76,35.75,17.29002,32.39,34,25.36,421.53
33.79,35.77,17.29002,32.38,34.27,25.4,415.49
34,34.99,17.55999,31.44,33.2,25.12,415.64
33.66,34.34,17.75003,31.31,32.39,24.59,412.41
32.7,33.73,17.82001,31.08,32.14,24.39,400.1
33.03,35.01,17.58,32,31.66,24.05,406.1
33.77,35.7,17.60001,32.65,32.31,23.5,401.31
32.4,34.7,17.14001,31.64,31.68,22.58,391.75
32.03,34.21,17.44999,31.4,31.72,21.7,383.32
32.23,34.31,17.49996,31.36,31.99,21.45,379.05
32.03,34.75,17.33999,31.74,31.89,21.65,378.08
32.39,34.46,16.87999,30.63,30.79,21.71,373.98
32.95,35.93,17.25,30.68,31.65,23.1,372.1
32.89,35.68,17.14996,30.43,31.87,23.62,376.36
32.54,35.86,17.14001,31.1,31.72,24.14,378.46
33.53,34.8,17.09004,30.87,30.99,23.73,385.66
33.61,34.71,16.87004,30.82,31.03,23.78,390.34
32.76,34.36,16.74998,30.61,30.83,23.46,381.93
32.62,34.33,16.63003,29.92,30.67,22.77,386.42
31.68,32.82,16.43004,29.35,30.02,21.52,378.1
31.53,32.53,15.95003,29.1,30.07,20.22,379.31
31.53,32.53,15.95003,29.1,30.07,20.22,379.31
33.56,33.46,16.45005,29.81,31.16,21.08,384.58
33.45,34.19,16.37997,29.4,32.34,22.37,377.09
33.8,34.86,16.66994,30.12,33.52,22.32,386.2
35.07,35.71,17.13006,31.82,34.56,22.18,387.65
35.13,35.09,16.92996,32,34.15,21.58,389.27
35.21,34.99,17.09004,31.99,33.78,21.96,393.32
34.61,34.75,16.83002,32.27,32.93,21.8,393.49
34.38,34.61,16.76004,33.24,33.01,21.46,405.39
34.74,35.33,16.48996,33.18,33.01,21.67,401.57
34.96,35.24,16.50002,33.6,33.02,21.71,402.58
35,35.37,16.55994,32.99,33.54,21.8,402.89
35.12,35.46,17.09004,33.96,33.9,21.55,401.68
35.59,35.42,17.05002,33.59,33.25,20.78,397.82
36.49,35.34,17.62997,33.48,33.4,21.87,395.48
36.71,35.83,17.22005,33.93,33.33,22.02,389.85
35.99,36.23,17.29002,34.42,33.58,21.88,384.05
36.08,36.34,17.25,34.36,34,22,385.41
36.23,35.47,16.98999,34.34,33.58,21.32,373.75
36.07,35.98,16.79,34.91,33.66,21.51,378.51
36.38,35.95,16.72997,34.48,34.32,21.6,376.45
35.41,35.51,16.65999,34.53,34.67,21.41,377.22
36.04,35.97,17.03996,35.29,33.98,21.6,373.86
36.04,35.97,17.03996,35.29,33.98,21.6,373.86
36.04,35.97,17.03996,35.29,33.98,21.6,373.86
35.54,35.72,17.00005,34.99,33.7,21.68,372.86
34.95,36.37,16.24002,35.47,33.66,21.57,370.26
34.59,37.32,16.39997,35.36,33.34,21.33,370.2
34.7,38.1,16.25998,35.43,33.52,21.43,368.02
34.46,37.19,16.31001,35.33,34.08,21.18,359.48
33.8,37.08,16.01995,35.73,34.34,22.19,370.05
33.6,37.89,16.38998,34.4,34.96,23.74,370.45
34.01,36.14,16.72996,33.46,34.45,23.5,375.89
34.01,36.14,16.72996,33.46,34.45,23.5,375.89
34.47,35.18,16.88003,34.9,34.37,24.03,365.89
34.35,35.54,16.86994,34.82,34.72,24.35,363.47
34.56,36.14,16.75003,34.96,35.66,24.22,369.23
35.04,35.96,16.78997,35.39,36.48,24.18,372.56
35.03,35.65,16.78997,35.35,36.53,23.82,368.11
34.72,35.25,16.26997,35.77,36.62,23.95,371.54
35.46,36.09,16.50002,35.58,36.99,24.41,369.07
35.18,36.33,16.58997,36.05,37.23,24.68,369.08
35.88,36.74,16.25998,36.2,36.99,24.39,367.63
35.43,36.06,16.10003,35.04,36.45,24.14,365.36
35.65,36.44,16.25998,35.4,36.7,23.89,358.61
36.92,36.88,16.18001,35.26,37.36,24.14,359.67
36.4,37.04,16.10003,35.16,36.88,24.14,351.7
36.29,37.6,16.24002,35.03,36.7,25.23,348.74
35.79,37.33,16.35005,35.14,36.78,25.79,347.79
35.82,37.27,16.49003,34.87,36.99,25.49,346.88
35.47,37.69,16.59996,35.14,37,25.61,348.45
35.27,37.83,16.67006,35.13,36.95,25.79,346.18
35.52,37.73,16.81004,35.87,36.88,25.78,335.97
35.34,37.69,16.77,36.18,36.78,25.82,340.73
34.37,37.2,16.56002,35.23,35.98,26.06,339.82
34.91,37.68,16.70999,35.73,36.79,25.89,337.82
35.03,37.88,16.73994,36.14,36.95,25.71,337.43
35.33,37.41,16.63002,35.9,36.99,25.49,334.18
35.46,37.24,16.63002,35.79,37.29,26.34,336.79
36.49,37.47,16.88003,35.97,37.99,26.34,343.55
36.5,37.77,17.06006,36.19,38.19,26.95,343.24
36.87,38.59,17.61999,36.84,37.83,26.55,342.17
36.93,39.09,17.41002,37.33,37.43,26.56,343.09
36.95,38.92,17.14003,37.08,37.29,26.18,344.06
36.33,38.51,17.09001,36.65,36.98,26.18,349.22
36.37,39.32,17.15002,37.6,36.53,26.32,345.52
36.63,39.25,17.14003,37.76,36.49,26.39,344.45
37.01,39.36,17.29998,38.09,37.2,26.33,349.4
37.03,39.33,17.49998,39.11,37.09,26.63,348.85
36.68,39.7,17.34002,40.03,37.71,27.02,349.02
36.21,39.88,17.29998,39.73,37.21,27.06,349.2
35.78,39.5,17.19006,39.7,36.61,26.69,348.19
35.86,38.72,17.10998,39.2,36.48,26.88,348.22
36.3,38.08,17.20004,38.51,36.16,25.92,344.82
36.08,38.08,17.10998,38.47,35.54,25.55,340.11
36.31,38.07,17.17997,38.48,35.91,25.24,345.16
36.5,38.29,17.37996,38.12,36.17,25.14,343.7
36.32,39.01,17.56997,38.49,36.64,25.45,342.42
36.48,39.34,17.67002,38.7,37.12,25.71,341.99
36.35,39.48,17.68,38.52,37.02,25.5,343.94
36.64,39.87,17.54002,38.63,37.02,25.18,343.9
36.32,39.85,17.40003,38.59,37.11,25.15,341.16
35.35,39.42,17.37996,38.84,36.36,25.06,339.49
34.71,39.86,17.34002,38.54,36.7,25.02,339.29
34.86,40.52,17.16,38.32,36.44,25.29,338
34.95,40.97,17.35001,38.81,37.11,25.26,337.95
34.18,40.93,17.15002,38.72,37.16,25.15,338.27
34.09,41.05,17.15002,38.78,36.37,24.9,335.35
33.59,40.97,16.83001,38.24,36.24,24.1,335.23
33.66,41.45,17.16998,38.31,36.76,24.09,335.9
33.3,41.56,16.95002,38.26,37.38,24,338.65
33.68,41.16,16.95002,37.69,37.81,24.08,337.66
33.23,41,16.90998,37.84,37.41,24.34,333.96
33.83,41.56,16.83999,38.67,37.77,24.68,335.56
34.39,42.23,16.83001,39.06,37.75,24.67,336.73
34.93,42.96,16.64998,39.8,37.99,24.46,336.41
34.38,42.21,16.64,41,37.68,24.23,342.16
33.92,41.07,16.70999,40.4,36.98,24.06,342.72
33.61,40.61,16.57999,40.26,36.13,23.41,341.85
33.9,40.62,16.45997,41.1,36.68,22.96,342.77
33.7,41.66,16.57001,42,36.99,23.29,340.39
34.17,41.97,16.59996,41.77,36.73,23.8,345.28
34.2,41.52,16.61005,40.8,36.58,23.65,346
34.21,41.17,16.53995,41.51,36.41,23.65,353.73
34.07,41.7,16.81004,41.45,36.34,23.57,353.12
33.83,42.32,16.81004,42.23,36.64,23.56,354.83
34.02,42.25,16.73994,42.2,37.07,23.8,357.46
34,42.89,16.77998,42.39,37.63,24.55,357.84
34.82,42.93,16.85996,42.37,39.39,24.63,358.12
34.55,42.36,16.77,42.06,39.44,24.54,355.52
34.53,42.74,16.83999,41.82,38.85,24.68,357
34.92,43.05,16.86994,41.53,39.6,24.48,363.56
34.75,43.17,16.96999,41.58,40.34,24.88,364.4
35.1,42.94,16.93006,41.38,41.87,25.06,363.87
35.21,42.91,16.96001,41.7,43.14,25.07,366.27
35.26,42.92,17.22001,41.23,42.63,25.09,368.21
35.07,42.51,17.30997,40.82,41.39,24.84,369.62
35.15,42.95,17.24996,40.16,42.23,24.74,372.79
35.56,42.84,17.28002,40.38,42.2,24.5,381.55
34.89,41.16,17.36998,39.73,42.07,24.24,382.68
34.11,40.46,17.29,40.16,41.25,24.41,381.21
33.97,40.29,17.46004,40.37,41.37,24.66,385.08
34.15,39.99,17.45006,40.86,41.39,24.82,383.79
34.55,40.01,17.60002,40.68,42.16,24.7,383.13
34.7,40.06,17.47002,40.48,42.44,24.35,381.76
34.6,40.94,17.59004,40,43.71,24.86,380
34.12,40.58,17.51994,39.82,43.76,24.72,375.47
33.56,40.37,17.60002,39.28,45.03,24.76,373.32
33.26,40.31,17.61999,38.99,44.71,24.68,375.17
32.66,40.12,17.56997,38.76,45.9,24.57,374.15
33.02,39.71,17.43997,39.21,45.97,24.31,375.71
33.02,39.71,17.43997,39.21,45.97,24.31,375.71
32.72,39.94,17.58006,40.43,46.87,24.4,372.89
32.1,39.72,17.58006,40.97,46.66,24.21,374.43
32.06,39.45,17.55,40,46.28,24.17,369.62
31.71,38.84,17.55998,39.7,45.72,24.16,370.17
31.69,38.65,17.55,39.01,44.79,24.09,378.72
32.27,39.63,17.61999,38.75,45,24.23,385.91
32.34,39.76,17.55998,39.12,44.08,23.68,387.35
32.4,39.08,17.59004,38.75,44.78,23.67,385.47
32.35,39.09,17.58006,38.63,45.74,23.41,381.56
31.7,38.94,17.49998,38.51,45.97,23.21,377.98
31.64,38.52,17.16,38.33,45.03,23.21,376.85
31.8,39.02,16.89002,38.4,44.66,23.13,374.19
32.01,39.24,17.04997,39.11,44.36,23.2,372.09
31.44,38.95,17.08002,39.19,44.91,23.53,371.34
30.62,38.75,16.91997,38.37,44.85,23.34,369.11
31.66,39.21,16.76002,37.68,44.23,23.37,372.19
31.49,39.33,16.33996,37.64,42.83,23.05,370.44
31.39,38.79,15.77004,37.3,42.66,22.54,368.76
31.9,38.67,15.14001,37.42,42.52,22.33,375.26
31.84,38.6,15.27999,37.8,42.49,22.33,374.62
31.65,39.12,15.19003,37.6,40.74,22.2,372.6
31.79,39.17,15.39002,38.08,40.48,22.19,376.58
31.99,39.45,15.75995,38.41,41.15,22.29,376.27
31.5,38.56,15.86998,37.59,39,22.08,379.04
31.38,38.94,16.05001,37.45,39.01,22.24,387.22
31.47,39.24,15.72002,37.88,39.94,22.27,384.24
30.63,40.12,16.22005,38.84,41.28,23.06,394.38
29.71,40.28,16.38,40.28,40.89,23.27,403.01
29.09,39.95,16.20996,39.41,40.66,23.07,405.91
29.51,39.94,16.48005,39.22,40.6,23.35,417.44
30.32,40.18,16.35005,38.46,41.42,23.12,427.89
31.17,39.89,16.36003,39.62,42.06,23.2,445.85
31.17,39.39,16.58997,40.44,42.91,23.97,499.84
30.71,39.6,16.72996,40.32,42.64,24.27,491.64
31.03,38.76,16.63002,39.84,41.03,24.27,508.5
31.78,39.81,16.61005,40.04,41.76,24.11,559.36
31.16,39.48,16.75003,39.82,40.94,23.52,574.93
32.04,38.88,16.61005,38.95,40.42,23.06,585.04
31.69,38.86,16.82002,39.05,40.01,22.8,584.17
31.26,38.81,16.86994,38.7,39.79,22.21,577.7
31.11,38.36,16.84998,38.68,38.92,21.2,571.13
32.02,37.94,16.64998,38.38,39.47,21.33,561.56
31.18,38.01,16.72996,38.57,39.5,21.01,553.98
31.18,38.01,16.72996,38.57,39.5,21.01,553.98
31.75,37.29,16.77998,37.93,38.34,20.76,553.05
32.14,39.19,16.89002,38.97,38.94,21.37,571.6
32.36,39.03,17.08002,38.78,39.38,21.34,579.99
32.3,39.42,17.19006,37.9,39.49,21.89,584.79
31.77,38.35,17.36998,37.67,39.3,21.22,581.57
31.15,39.28,17.20004,37.41,38.48,20.81,575.91
31.63,39.15,17.37996,37.4,38.83,20.83,579.95
31.65,39.24,17.29,37.96,38.64,20.9,583.06
31.49,39.11,17.27003,37.53,36.99,20.48,587.18
31.33,38.65,16.90998,36.26,35.74,19.53,576.95
30.47,38.19,16.57001,35.38,35.14,19.1,568.71
30.46,38.2,16.50002,34.86,35.62,18.21,575.8
30.78,37.81,16.43002,34.09,35.74,19.08,578.53
30.97,37.72,16.51998,34.55,35.77,18.86,575.09
30.07,37.64,16.25998,34.7,35.43,17.93,568.2
29.9,36.6,15.92999,33.88,35.25,17.38,556.78
28.62,35.6,15.51004,33.29,33.63,16.4,558.11
28.05,36.26,15.66999,34.11,32.27,17.25,561.73
28.05,36.26,15.66999,34.11,32.27,17.25,561.73
28.29,36.46,14.75999,34.32,30.23,16.79,551.98
28.65,36.66,14.77996,34.91,31.12,16.75,557.76
28.55,37.05,15.08998,35.23,32.76,16.95,548.68
30.69,39.39,15.78002,36.81,33.45,17.58,552.9
30.55,39.76,15.67997,37.46,33.94,17.96,544.09
30.25,40.71,15.55996,37.53,34.65,18.26,554.74
30.72,40.9,15.38004,37.49,34.39,18.96,572.56
31.29,40.72,15.21,37.2,34.15,18.97,574.94
31.29,40.72,15.21,37.2,34.15,18.97,574.94
31.26,40.8,15.07002,37.57,34.45,18.19,577.8
31.13,40.57,15.21,38.3,33.06,18.67,582.04
31.56,40.6,15.21,38.03,33.69,18.19,571.52
32.09,40.7,15.03996,38.08,32.94,18.01,562.93
32.09,40.7,15.03996,38.08,32.94,18.01,562.93
30.74,39.77,14.68002,37.15,32.03,17.88,533.06
30.35,39.71,14.32995,36.95,30.14,17.25,499.56
30.86,39.42,14.53005,37.06,30.74,17.84,495.59
30.75,40.39,14.86004,38.41,31.44,17.71,494.69
31.28,41.02,15.05005,39.34,32.33,17.99,509.69
30.87,40.22,15.00002,39.37,31.97,18.12,518.43
